variant,variant_type,w_coverage,w_continuity,w_stability,w_plausibility,w_temporal_consistency,threshold_A,threshold_B,threshold_C,grade_exact_agreement,grade_adjacent_agreement,quadratic_weighted_kappa,score_spearman_vs_base,scenario_rank_spearman_vs_base,top_failure_same_as_base,bottom_failure_same_as_base,exact_failure_order_same_as_base,failure_order
random_weight_threshold_0799,random_weight_threshold,0.3938602043569928,0.2190861866551233,0.1336492635854155,0.1084721044857004,0.1449322409167677,85.1682615723944,76.58699443534009,57.55873429804394,0.7787610619469026,1.0,0.890745252736203,0.9948349856943244,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0800,random_weight_threshold,0.3573541085268693,0.1714613822556898,0.2385417178411887,0.0664880847934256,0.1661547065828265,87.55849262522054,76.2653709381372,61.11516884262926,0.8495575221238938,1.0,0.9211185480228308,0.9965816088894804,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0801,random_weight_threshold,0.3019297565858182,0.1903527106833703,0.2190856701659881,0.0784808674176015,0.2101509951472219,86.07761647205125,77.40210544610567,58.49349252377738,0.9026548672566372,1.0,0.9500100542931832,0.9994510612815224,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0802,random_weight_threshold,0.3522577346400282,0.3130028535913846,0.1775195832186628,0.0651636472546317,0.0920561812952928,82.95526985171412,75.05218221689553,60.77850111566939,0.8230088495575221,1.0,0.9196301564722618,0.9941779226828134,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0803,random_weight_threshold,0.3523910357676155,0.2094072487357091,0.1590729072205784,0.0793723781042725,0.1997564301718244,87.62194459790503,73.31641361301982,64.55060462251608,0.7168141592920354,1.0,0.8657957244655582,0.996157428970657,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0804,random_weight_threshold,0.3858533786758586,0.1730811490543265,0.1693335053055102,0.1195516115744523,0.1521803553898522,85.06202049313353,73.01285636998828,57.54499204449445,0.6902654867256637,1.0,0.8517893947910811,0.9992015436822146,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0805,random_weight_threshold,0.3799195944819055,0.2222539809461454,0.1418614071206985,0.0904495914211572,0.1655154260300931,83.11527687625608,73.3076105223881,60.20415384162097,0.7345132743362832,1.0,0.8861422717807483,0.99500964801384,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0806,random_weight_threshold,0.2859073319906808,0.1984068425533063,0.2454339803473221,0.1223606832070664,0.1478911619016241,85.7264997321448,74.88534421476088,57.52201169721489,0.9203539823008848,1.0,0.958824243896514,0.9961990152372084,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0807,random_weight_threshold,0.3942227577209405,0.1894903150731357,0.1528176164297786,0.0912066043685796,0.1722627064075655,88.42634113616633,73.86187731029527,61.92516402484409,0.8141592920353983,1.0,0.90297256409208,0.996723002195755,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0808,random_weight_threshold,0.2983166601667298,0.1598588328655564,0.1963595007592172,0.1820928874844706,0.1633721187240258,81.88037374224328,73.5677567537379,64.0627942853152,0.6637168141592921,1.0,0.866330469430955,0.9978208796327104,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0809,random_weight_threshold,0.3160462398373713,0.180914748819253,0.2851134627076366,0.0707105065211219,0.1472150421146171,86.88762230608968,75.54364854842783,64.70977571263099,0.7345132743362832,1.0,0.8726234312767716,0.9885305076851424,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0810,random_weight_threshold,0.3026220270404124,0.2845944840450357,0.1886788984999548,0.0865158656226615,0.1375887247919355,82.26279218591215,74.67397146296284,56.925146690647146,0.9026548672566372,1.0,0.9557004882568872,0.9967396367023756,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0811,random_weight_threshold,0.3259769386629381,0.1673746206389599,0.1811895054498477,0.0856211521641492,0.2398377830841049,86.20847818674673,80.15526399984468,59.76485984719174,0.9292035398230089,1.0,0.9647535870243292,0.9980703972320182,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0812,random_weight_threshold,0.2091133516005999,0.2268056331104617,0.1962881011254652,0.1181095495355546,0.2496833646279184,83.46158314968294,73.17908343703319,61.44493602596704,0.8584070796460177,1.0,0.9385034013605442,0.9982450595515338,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0813,random_weight_threshold,0.4774107352798938,0.1839107952379871,0.1416020655785531,0.0771077985583453,0.1199686053452206,83.41440372521274,76.81927641979077,59.54198526232421,0.6106194690265486,1.0,0.8366408200814824,0.9966564641692728,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0814,random_weight_threshold,0.320852755733985,0.1857912230264714,0.2800711113178435,0.0714219492775235,0.1418629606441765,84.14657056849451,77.13946183798255,64.16508600992314,0.7522123893805309,1.0,0.8841958860991143,0.9896533368820282,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0815,random_weight_threshold,0.3936626815033658,0.1563361942799364,0.1666462739294862,0.1429757260168981,0.1403791242703131,86.92263190383221,72.33678337326423,60.98858163845033,0.7256637168141593,1.0,0.8613716411413194,0.9985527979240136,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0816,random_weight_threshold,0.3558215761727498,0.1744345445907091,0.1938795552248914,0.1017649525010382,0.1740993715106115,84.94416890594826,76.10216752292,64.8316208304368,0.8761061946902655,1.0,0.9456879978028014,0.9995841373344868,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0817,random_weight_threshold,0.3616021969305767,0.2317944725531098,0.1045327647453741,0.1004340969680244,0.2016364688029149,86.29384253634461,71.44896318247986,68.44896318247986,0.6902654867256637,1.0,0.8658184902459711,0.9841639496972522,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0818,random_weight_threshold,0.3327607642755602,0.2594998343277871,0.1699956084008703,0.1005452514686639,0.1371985415271183,83.54204395741927,74.19862868013733,58.22431723739851,0.9292035398230089,1.0,0.9663915532753364,0.996822809235478,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0819,random_weight_threshold,0.2897931063114177,0.1570592813146979,0.2304572555059307,0.0989986529013868,0.2236917039665667,85.28076559438239,72.39153190636539,61.512655242632825,0.9203539823008848,1.0,0.9618915576872634,0.9975214585135403,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0820,random_weight_threshold,0.5037692694286077,0.1459199199688414,0.1838135820375149,0.0702972040277434,0.0962000245372924,83.52941945847833,74.34334552580242,61.35680651053727,0.5929203539823009,1.0,0.8241661592585076,0.9974050169671967,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0821,random_weight_threshold,0.3904883987376422,0.1437728191863617,0.2378060927098356,0.112683428915265,0.1152492604508955,84.91444022235925,75.04661294882351,58.81211814846653,0.8495575221238938,1.0,0.9278118071474202,0.9899527580011978,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0822,random_weight_threshold,0.385847926138973,0.1426320377059042,0.2260779942065172,0.0907048147502882,0.1547372271983172,83.57762970659516,75.8651919956038,59.66665899887809,0.8495575221238938,1.0,0.9318625190650162,0.9950345997737708,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0823,random_weight_threshold,0.3436228159277305,0.1991999758293432,0.212599041617765,0.0922716708526601,0.152306495772501,87.79446846682826,74.66482803886429,63.411902219444926,0.8761061946902655,1.0,0.936836221352711,0.9997088961341408,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0824,random_weight_threshold,0.326172694692908,0.1850970768064294,0.2322818931446617,0.107315461627438,0.1491328737285627,86.31631841146736,75.55179452590968,62.50601923362667,0.8938053097345132,1.0,0.9469442053368808,0.9976212655532636,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0825,random_weight_threshold,0.3309342814324599,0.2905700108962205,0.1520271940301445,0.0830539792943212,0.1434145343468538,88.42970553813797,77.82961068910173,61.44709914817928,0.6991150442477876,1.0,0.8475275815540916,0.9944357575354316,0.7714285714285715,False,True,False,gaussian_noise > spike_noise > stuck_sensor > outage_block > time_shift > random_missing
random_weight_threshold_0826,random_weight_threshold,0.2874002304970464,0.3018270234145403,0.1601279656606958,0.0774011751543981,0.1732436052733192,85.73412027153306,78.33976204858448,64.97162422318769,0.6548672566371682,1.0,0.839060731110543,0.9942527779626058,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0827,random_weight_threshold,0.3849610382480413,0.1740399633829787,0.2130411328640394,0.0762399177586646,0.1517179477462758,80.98876256289556,74.7172811697107,59.47930834640925,0.7876106194690266,1.0,0.9126288659793814,0.9987274602435292,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0828,random_weight_threshold,0.2862498847994057,0.2160793734328333,0.1800414302926546,0.1377396266311123,0.1798896848439939,84.44533522703787,76.9143709893582,60.93191599710992,0.9557522123893806,1.0,0.9792850595783684,0.9987108257369088,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0829,random_weight_threshold,0.2772796518486871,0.1475693301860021,0.2769642058681028,0.0912259137775918,0.206960898319616,85.32788260664609,72.97971709298359,60.11047205626545,0.911504424778761,1.0,0.9563773934527486,0.9894370882959612,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0830,random_weight_threshold,0.3002100723941173,0.1378792383777795,0.1909803297882724,0.1595238710194835,0.2114064884203472,84.80185385505149,74.02834758867665,58.29044586234075,0.6991150442477876,1.0,0.857153480071386,0.9974299687271276,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0831,random_weight_threshold,0.3096378404057514,0.1551983353593826,0.2041055028423053,0.167771567747281,0.1632867536452797,85.70590258488737,73.03158534613343,59.44033885648059,0.7699115044247787,1.0,0.8902748730206155,0.9971804511278196,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0832,random_weight_threshold,0.3917435797453502,0.1835814864464757,0.1738410928514808,0.1157427268790688,0.1350911140776242,87.31844553680754,76.43113525376096,62.61553431018959,0.9292035398230089,1.0,0.9642065251821348,0.999401157761661,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0833,random_weight_threshold,0.3666950548290461,0.1663076352306976,0.2266810299978456,0.1025314437852554,0.1377848361571553,84.17880468479264,75.33984067057638,62.76740921886107,0.911504424778761,1.0,0.9597262812745028,0.9959910839044516,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0834,random_weight_threshold,0.2944384730721389,0.1877797913901555,0.2648214774998763,0.0955370974119914,0.1574231606258379,87.13685420028993,75.12395826147605,60.04388063835177,0.8495575221238938,1.0,0.9217483400545848,0.9938785015636438,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0835,random_weight_threshold,0.2749543003364181,0.2671246188197259,0.2404851640684843,0.0938470742717436,0.123588842503628,85.42934555576976,75.77910720075366,60.61847326370103,0.7168141592920354,1.0,0.8628120494726459,0.9960992081974852,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0836,random_weight_threshold,0.3590282653442413,0.1535609267221874,0.1846285073173202,0.0977420144505388,0.2050402861657122,87.10760875909067,74.67805887854354,59.94530728449004,0.8495575221238938,1.0,0.9232490311238962,0.9987939982700116,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0837,random_weight_threshold,0.3631673721034772,0.1783063922300963,0.1637526175286761,0.1478734467107448,0.1469001714270054,84.72599321647907,76.5048332488113,61.51759560943938,0.7876106194690266,1.0,0.902712010331468,0.998561115177324,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
random_weight_threshold_0838,random_weight_threshold,0.3920487132374472,0.1483788878059389,0.2220563027706438,0.0946602693732934,0.1428558268126766,87.44412800817054,78.896637306033,57.35143111425216,0.8230088495575221,1.0,0.9015936601933292,0.9954670969459046,1.0,True,True,True,stuck_sensor > spike_noise > gaussian_noise > outage_block > time_shift > random_missing
